Alexandria Traffic Edges (Roads) — SmartCityAnalyzer,,,,,,
from_node,to_node,name,length_m,speed_kph,road_type,source
30.9902_30.1526,30.9919_30.1555,,325.6,30,Residential,overpass_live
31.0044_30.148,31.0043_30.1477,,25.9,30,Residential,overpass_live
31.005_30.1476,31.004_30.1482,,119.1,30,Residential,overpass_live
31.0049_30.1482,31.0043_30.1486,,76,30,Residential,overpass_live
31.0049_30.1482,31.0054_30.1487,,86.4,30,Residential,overpass_live
31.0048_30.148,31.0049_30.1482,,18,30,Residential,overpass_live
31.0051_30.1478,31.0042_30.1484,,115.8,30,Residential,overpass_live
31.0049_30.1473,30.9988_30.1514,,760.3,30,Residential,overpass_live
30.9946_30.1576,30.9971_30.1557,,326.3,30,Residential,overpass_live
30.9751_29.9957,30.9799_30.0003,,669.9,30,Residential,overpass_live
30.9755_30.0031,30.9769_30.0044,,190.6,30,Residential,overpass_live
30.9742_30.004,30.974_30.0071,,494.8,30,Residential,overpass_live
30.9777_30.0007,30.9738_29.9969,,546.4,30,Residential,overpass_live
30.9789_29.9929,30.9987_30.0073,,2562.5,30,Residential,overpass_live
30.9853_29.9978,30.9822_30.0009,,435.2,30,Residential,overpass_live
30.983_30.0017,30.9862_29.9985,,452,30,Residential,overpass_live
30.9799_29.9985,30.983_30.0017,,453.4,30,Residential,overpass_live
31.0011_30.0158,31.0052_30.0132,,506.1,30,Residential,overpass_live
31.0026_30.0121,31.0061_30.0176,,626.4,30,Residential,overpass_live
31.0066_30.0172,31.0059_30.0151,,202.6,30,Residential,overpass_live
31.0051_30.0124,31.0065_30.0173,,472.4,30,Residential,overpass_live
30.9997_30.0141,30.9989_30.014,,104.2,30,Residential,overpass_live
30.9996_30.0132,30.9988_30.0138,,108.7,30,Residential,overpass_live
30.9987_30.0131,30.9988_30.0134,,33.7,30,Residential,overpass_live
30.9991_30.0125,30.9984_30.0129,,89.4,30,Residential,overpass_live
30.9988_30.0129,30.9992_30.0126,,53.7,30,Residential,overpass_live
30.9985_30.0123,30.9988_30.013,,81.1,30,Residential,overpass_live
30.999_30.0122,30.9983_30.0127,,87,30,Residential,overpass_live
30.9993_30.0127,30.9989_30.0131,,57.2,30,Residential,overpass_live
30.9991_30.0135,31.0017_30.0098,,614.3,30,Residential,overpass_live
30.9992_30.0144,30.9995_30.013,,198.7,30,Residential,overpass_live
30.9948_30.0048,30.9766_30.017,,2294.9,30,Residential,overpass_live
30.9885_30.007,30.9931_30.0035,,589.3,30,Residential,overpass_live
31.002_30.0215,30.9984_30.015,,702.8,30,Residential,overpass_live
31.0053_30.01,31.0081_30.0081,,356.6,30,Residential,overpass_live
31.0015_30.0049,31.0016_30.0048,,17.3,30,Residential,overpass_live
31.0012_30.0081,30.9947_29.9907,,1871.3,30,Residential,overpass_live
30.9987_30.0074,30.9986_30.0075,,6.7,30,Residential,overpass_live
30.9987_30.0073,30.9987_30.0074,,15.5,30,Residential,overpass_live
30.9939_30.0129,30.9958_30.0169,,418.2,30,Residential,overpass_live
31.1864_29.8889,31.1869_29.8898,,97.7,30,Residential,overpass_live
31.1866_29.8888,31.1871_29.8897,,97.3,30,Residential,overpass_live
31.1867_29.8887,31.1873_29.8895,,97.5,30,Residential,overpass_live
31.1904_29.9132,31.1909_29.9133,,49.6,30,Residential,overpass_live
31.0036_29.9963,30.999_29.9992,,583.4,30,Residential,overpass_live
31.0038_29.9962,31.0113_29.9898,,1014.6,30,Residential,overpass_live
31.0044_29.9914,31.0028_29.99,,255.4,30,Residential,overpass_live
31.0016_29.9903,31.0052_29.9907,,564.2,30,Residential,overpass_live
31.0038_29.9918,31.0024_29.9896,,257.2,30,Residential,overpass_live
30.9924_29.9959,30.9911_29.9933,,273.9,30,Residential,overpass_live
30.996_29.9935,30.9886_29.9985,,935.5,30,Residential,overpass_live
31.0049_29.9991,31.013_29.9922,,1091.6,30,Residential,overpass_live
31.0016_30.0048,31.0058_30.0021,,525.1,30,Residential,overpass_live
31.1976_29.8882,31.1981_29.8881,,58.1,30,Residential,overpass_live
31.0044_29.9957,31.0061_29.9982,,288.3,30,Residential,overpass_live
31.006_30.002,31.0061_29.9982,,515.2,30,Residential,overpass_live
31.0093_30.0032,31.008_30.0012,,228.9,30,Residential,overpass_live
30.9914_30.0006,30.9807_29.9927,,1386.3,30,Residential,overpass_live
31.0002_30.0022,30.9965_30.0047,,464.6,30,Residential,overpass_live
31.0071_30.0051,31.0162_29.9973,,1217.9,30,Residential,overpass_live
30.9985_29.9958,30.9999_29.9986,,296.1,30,Residential,overpass_live
31.0035_29.9904,31.004_29.9901,,59.8,30,Residential,overpass_live
31.0037_29.9914,31.0046_29.9905,,119.8,30,Residential,overpass_live
31.0033_29.9908,31.0036_29.9905,,34.6,30,Residential,overpass_live
31.0042_29.9903,31.0047_29.9898,,66.2,30,Residential,overpass_live
31.0031_29.9905,31.0045_29.9893,,182.2,30,Residential,overpass_live
31.0025_29.9898,31.0029_29.9895,,48.1,30,Residential,overpass_live
31.0029_29.9895,31.004_29.9885,,148.4,30,Residential,overpass_live
31.0037_29.9907,31.0041_29.9903,,65.9,30,Residential,overpass_live
31.0048_29.991,31.0032_29.9889,,267.8,30,Residential,overpass_live
31.0032_29.99,31.0043_29.989,,147.9,30,Residential,overpass_live
31.0041_29.9914,31.0028_29.9893,,237.1,30,Residential,overpass_live
31.0027_29.9901,31.0041_29.9887,,198.6,30,Residential,overpass_live
31.0072_29.9972,31.0077_30.0005,,425.1,30,Residential,overpass_live
31.0036_30.0036,31.0024_30.0012,,248.9,30,Residential,overpass_live
31.1811_29.8947,31.1823_29.8955,,194,30,Residential,overpass_live
31.1271_29.8195,31.1266_29.82,,74.1,30,Residential,overpass_live
31.128_29.8169,31.1278_29.8166,,44.5,30,Residential,overpass_live
31.128_29.8167,31.1286_29.8169,,85,30,Residential,overpass_live
31.1941_29.9145,31.1944_29.9141,,39.7,30,Residential,overpass_live
31.0098_29.9879,31.0112_29.9896,,225.9,30,Residential,overpass_live
31.023_29.9911,31.0239_29.9901,,135.5,30,Residential,overpass_live
31.0163_29.9972,31.0163_29.9972,,8.4,30,Residential,overpass_live
31.0213_29.9886,31.0239_29.9901,,395.9,30,Residential,overpass_live
31.0239_29.9901,31.0247_29.9937,,467.5,30,Residential,overpass_live
31.0132_29.9925,31.013_29.9927,,33.8,30,Residential,overpass_live
31.0152_29.9903,31.013_29.9922,,296.5,30,Residential,overpass_live
31.0164_29.9971,31.0164_29.9971,,4.9,30,Residential,overpass_live
31.0163_29.9972,31.0164_29.9971,,9.3,30,Residential,overpass_live
31.0162_29.9973,31.0163_29.9972,,14.3,30,Residential,overpass_live
31.0182_29.9997,31.0182_29.9997,,4.7,30,Residential,overpass_live
31.0181_29.9998,31.0182_29.9997,,9.3,30,Residential,overpass_live
31.0128_29.9924,31.0162_29.9973,,576.6,30,Residential,overpass_live
31.0226_29.9916,31.0165_29.9971,,845.8,30,Residential,overpass_live
31.0164_29.997,31.0226_29.9915,,845.9,30,Residential,overpass_live
31.013_29.9921,31.0152_29.9901,,304.1,30,Residential,overpass_live
31.0198_30.0021,31.0199_30.0026,,63.3,30,Residential,overpass_live
31.2699_29.9994,31.2697_29.9991,,31.8,30,Residential,overpass_live
31.1877_29.8862,31.1888_29.8865,,129.8,30,Residential,overpass_live
31.1899_29.8873,31.1901_29.8872,,25,30,Residential,overpass_live
31.1792_29.8794,31.1787_29.8805,,122.8,30,Residential,overpass_live
31.1287_29.8191,31.1293_29.8196,,78.1,30,Residential,overpass_live
31.2683_29.9994,31.2684_29.9995,,17.4,30,Residential,overpass_live
31.1886_29.8865,31.1881_29.8868,,70.1,30,Residential,overpass_live
31.1881_29.8863,31.1876_29.8866,,63.4,30,Residential,overpass_live
31.1917_29.9205,31.1908_29.921,,116,30,Residential,overpass_live
31.1193_30.0068,31.1204_30.0103,,328.6,30,Residential,overpass_live
31.1204_30.0103,31.1113_30.0135,,1047.3,30,Residential,overpass_live
31.1792_29.8783,31.1792_29.8798,,219,30,Residential,overpass_live
31.1787_29.8791,31.1785_29.8792,,27,30,Residential,overpass_live
31.1793_29.8794,31.1793_29.8799,,43.8,30,Residential,overpass_live
31.1246_30.0164,31.1251_30.0172,,118.9,30,Residential,overpass_live
31.1256_30.017,31.1251_30.0172,,54,30,Residential,overpass_live
31.1224_30.0019,31.1244_30.0088,,655.7,30,Residential,overpass_live
31.1213_30.0023,31.1224_30.0019,,134.4,30,Residential,overpass_live
31.1205_30.0025,31.1213_30.0023,,86.3,30,Residential,overpass_live
31.1219_30.0059,31.1215_30.006,,35.3,30,Residential,overpass_live
31.1223_30.0057,31.1219_30.0059,,51.1,30,Residential,overpass_live
31.1245_30.0049,31.1255_30.0084,,329.3,30,Residential,overpass_live
31.1124_30.0187,31.1204_30.0215,,931.6,30,Residential,overpass_live
31.1214_30.0099,31.1204_30.0103,,118.5,30,Residential,overpass_live
31.1097_30.0064,31.1105_30.01,,332.9,30,Residential,overpass_live
31.1214_30.0137,31.1224_30.0133,,114.9,30,Residential,overpass_live
31.1124_30.0187,31.1124_30.0203,,140,30,Residential,overpass_live
31.1038_30.0175,31.1122_30.0206,,979.4,30,Residential,overpass_live
31.1265_30.008,31.1244_30.0088,,240,30,Residential,overpass_live
31.1226_30.0095,31.1226_30.0096,,13.2,30,Residential,overpass_live
31.1101_30.0091,31.1091_30.0089,,106.7,30,Residential,overpass_live
30.9893_30.1411,30.9644_30.1595,,3215.9,30,Residential,overpass_live
30.9894_30.1411,30.9893_30.1412,,11.3,30,Residential,overpass_live
30.9909_30.1442,30.9835_30.1496,,957,30,Residential,overpass_live
30.9847_30.1526,30.9801_30.1561,,609.5,30,Residential,overpass_live
30.9817_30.1462,30.9811_30.1466,,77,30,Residential,overpass_live
30.9813_30.1455,30.9826_30.146,,206,30,Residential,overpass_live
30.9659_30.1623,30.9785_30.1531,,1620,30,Residential,overpass_live
30.9834_30.1494,30.9785_30.1531,,638.4,30,Residential,overpass_live
31.1242_30.0165,31.1248_30.0172,,120.4,30,Residential,overpass_live
31.123_30.0106,31.1226_30.0108,,47.9,30,Residential,overpass_live
31.1234_30.0121,31.123_30.0122,,43.6,30,Residential,overpass_live
31.1225_30.0065,31.1217_30.0068,,89,30,Residential,overpass_live
31.1245_30.0132,31.1253_30.0129,,98.4,30,Residential,overpass_live
31.123_30.0111,31.1227_30.0112,,42.4,30,Residential,overpass_live
31.1255_30.0184,31.1255_30.0188,,75.3,30,Residential,overpass_live
31.1255_30.0184,31.126_30.0183,,52.5,30,Residential,overpass_live
31.1236_30.0101,31.1229_30.0104,,80.5,30,Residential,overpass_live
31.1231_30.0114,31.1228_30.0115,,42.9,30,Residential,overpass_live
31.1261_30.0186,31.1255_30.0188,,65.6,30,Residential,overpass_live
30.9907_30.1436,30.9903_30.1439,,45.5,30,Residential,overpass_live
30.9904_30.1431,30.9899_30.1434,,56.4,30,Residential,overpass_live
31.1235_30.0206,31.1244_30.0241,,332.9,30,Residential,overpass_live
31.1266_30.0135,31.1259_30.0137,,73.9,30,Residential,overpass_live
31.125_30.0174,31.1246_30.0176,,48.1,30,Residential,overpass_live
31.1257_30.0174,31.1249_30.0173,,111.3,30,Residential,overpass_live
31.1252_30.0175,31.1255_30.0184,,83,30,Residential,overpass_live
31.1249_30.0163,31.1251_30.0172,,86.1,30,Residential,overpass_live
30.9834_29.9315,30.9702_29.9416,,1759.4,30,Residential,overpass_live
30.9748_29.9314,30.9747_29.9319,,63.1,30,Residential,overpass_live
30.9744_29.9324,30.9741_29.9327,,42.1,30,Residential,overpass_live
30.9736_29.9326,30.9741_29.9334,,89,30,Residential,overpass_live
30.9744_29.9332,30.9731_29.9339,,160.8,30,Residential,overpass_live
30.9769_29.9297,30.9756_29.9279,,220,30,Residential,overpass_live
30.9778_29.9285,30.9772_29.9284,,84.1,30,Residential,overpass_live
30.975_29.9293,30.9746_29.9296,,48,30,Residential,overpass_live
30.9742_29.9319,30.9732_29.9303,,176.9,30,Residential,overpass_live
30.974_29.9307,30.9736_29.9311,,57.6,30,Residential,overpass_live
31.0865_30.0066,31.0866_30.0067,,10.2,30,Residential,overpass_live
31.0872_30.0065,31.0865_30.0065,,79.5,30,Residential,overpass_live
31.0866_30.0067,31.0863_30.0076,,106.1,30,Residential,overpass_live
31.0862_30.0052,31.0859_30.0053,,42.3,30,Residential,overpass_live
31.0863_30.0055,31.0859_30.0056,,42.5,30,Residential,overpass_live
31.0866_30.0038,31.0873_30.0073,,318.1,30,Residential,overpass_live
31.0866_30.0067,31.0862_30.0068,,43.7,30,Residential,overpass_live
31.0912_29.9986,31.0901_29.9989,,125.9,30,Residential,overpass_live
31.0865_30.0065,31.0861_30.0066,,47.2,30,Residential,overpass_live
31.086_30.0042,31.0864_30.0061,,168.9,30,Residential,overpass_live
31.0777_29.9998,31.0767_30.0001,,108.7,30,Residential,overpass_live
31.0853_29.9966,31.0846_29.993,,326.7,30,Residential,overpass_live
31.0917_30.0013,31.0912_30.0014,,52,30,Residential,overpass_live
31.0993_29.9911,31.0904_29.9946,,1037.3,30,Residential,overpass_live
31.0911_29.9982,31.0843_29.997,,1048,30,Residential,overpass_live
31.0779_29.9989,31.0783_29.9994,,85.7,30,Residential,overpass_live
31.0781_30.0,31.0783_29.9994,,83.4,30,Residential,overpass_live
31.0836_29.9936,31.0847_29.9932,,120.6,30,Residential,overpass_live
31.0924_30.0052,31.094_30.0126,,688.7,30,Residential,overpass_live
31.1055_30.0001,31.0924_30.0052,,1530.7,30,Residential,overpass_live
31.0916_30.0048,31.0913_30.004,,96.3,30,Residential,overpass_live
31.0918_30.0039,31.0913_30.004,,55.1,30,Residential,overpass_live
31.091_30.0001,31.0912_30.0014,,117.9,30,Residential,overpass_live
31.091_30.0,31.0907_30.0,,36.3,30,Residential,overpass_live
31.0949_29.9889,31.0773_29.9959,,2055.2,30,Residential,overpass_live
31.091_30.0021,31.0919_30.0031,,151,30,Residential,overpass_live
31.092_30.003,31.0918_30.0039,,89.4,30,Residential,overpass_live
31.0915_30.0003,31.0905_29.9992,,203.5,30,Residential,overpass_live
31.0911_29.9982,31.0924_30.0052,,642.9,30,Residential,overpass_live
31.0843_29.997,31.0783_29.9994,,698.2,30,Residential,overpass_live
31.0819_30.0018,31.0826_30.0054,,326.4,30,Residential,overpass_live
31.0826_29.9938,31.0852_30.0048,,1071.3,30,Residential,overpass_live
31.085_30.0006,31.0786_30.0031,,738.2,30,Residential,overpass_live
30.9882_29.9286,30.9882_29.9292,,82,30,Residential,overpass_live
30.984_29.9311,30.9841_29.9307,,36.9,30,Residential,overpass_live
30.9898_29.9316,30.9847_29.9383,,826.2,30,Residential,overpass_live
30.9874_29.9353,30.9885_29.9364,,160,30,Residential,overpass_live
30.9901_29.9319,30.9863_29.9368,,613.6,30,Residential,overpass_live
30.9842_29.9304,30.9841_29.9307,,34.9,30,Residential,overpass_live
30.9831_29.9291,30.9833_29.9287,,37.3,30,Residential,overpass_live
30.9868_29.9331,30.9873_29.9334,,65.9,30,Residential,overpass_live
30.9852_29.9355,30.9847_29.9367,,116.8,30,Residential,overpass_live
30.9834_29.9337,30.9836_29.9345,,99.4,30,Residential,overpass_live
30.9844_29.9352,30.9844_29.936,,81.2,30,Residential,overpass_live
30.9845_29.9328,30.9846_29.9326,,23.9,30,Residential,overpass_live
30.9851_29.934,30.9854_29.9338,,42.1,30,Residential,overpass_live
30.9837_29.9316,30.9834_29.9323,,69.5,30,Residential,overpass_live
30.9877_29.9297,30.9879_29.9289,,68.7,30,Residential,overpass_live
30.9873_29.9285,30.987_29.929,,63.1,30,Residential,overpass_live
30.9874_29.9285,30.9871_29.9292,,69.4,30,Residential,overpass_live
30.9835_29.9207,30.9871_29.9171,,715.9,30,Residential,overpass_live
30.9872_29.9243,30.9873_29.9234,,115.3,30,Residential,overpass_live
30.9867_29.9228,30.9869_29.9231,,41.8,30,Residential,overpass_live
30.9835_29.9316,30.9834_29.9323,,81.9,30,Residential,overpass_live
30.983_29.9296,30.9831_29.9291,,42.2,30,Residential,overpass_live
30.9868_29.9311,30.9873_29.9317,,87.4,30,Residential,overpass_live
30.9822_29.9298,30.9825_29.9294,,48.4,30,Residential,overpass_live
31.0908_30.0006,31.0902_30.0007,,60.5,30,Residential,overpass_live
31.078_30.0016,31.0645_30.0044,,1529.2,30,Residential,overpass_live
31.0784_30.0032,31.0759_30.0037,,272.7,30,Residential,overpass_live
31.0783_30.0031,31.0724_30.0045,,670.9,30,Residential,overpass_live
31.0845_29.9959,31.0841_29.996,,44.6,30,Residential,overpass_live
31.084_29.9957,31.0846_29.9969,,156.1,30,Residential,overpass_live
31.0907_30.0,31.0901_30.0001,,60.7,30,Residential,overpass_live
31.0836_30.005,31.0843_30.0084,,309.6,30,Residential,overpass_live
31.0863_30.0054,31.0868_30.0062,,112.7,30,Residential,overpass_live
31.0897_29.991,31.0904_29.9946,,328.9,30,Residential,overpass_live
31.1009_29.9944,31.0911_29.9982,,1142.6,30,Residential,overpass_live
31.0838_29.9945,31.0842_29.9944,,47.7,30,Residential,overpass_live
31.0839_29.9948,31.085_29.9953,,189.9,30,Residential,overpass_live
31.0908_29.9991,31.0905_29.9992,,38.2,30,Residential,overpass_live
31.0905_29.9992,31.09_29.9993,,61.5,30,Residential,overpass_live
31.09_29.9993,31.0906_30.0023,,272.7,30,Residential,overpass_live
31.091_30.0,31.091_30.0001,,9,30,Residential,overpass_live
31.0914_30.0,31.091_30.0001,,44.3,30,Residential,overpass_live
31.0907_29.9987,31.091_30.0,,116.2,30,Residential,overpass_live
31.0868_30.0065,31.0867_30.0075,,114.7,30,Residential,overpass_live
30.9783_29.9287,30.9786_29.9285,,50.5,30,Residential,overpass_live
30.932_29.936,30.9329_29.9368,,118.9,30,Residential,overpass_live
30.9326_29.9371,30.9335_29.9379,,124.8,30,Residential,overpass_live
30.93_29.923,30.9391_29.931,,1244.9,30,Residential,overpass_live
30.9384_29.9215,30.9376_29.9154,,545.5,30,Residential,overpass_live
30.9361_29.9335,30.9364_29.9327,,71.6,30,Residential,overpass_live
30.9285_29.93,30.9336_29.9348,,712.5,30,Residential,overpass_live
30.9332_29.9376,30.9338_29.9367,,105.7,30,Residential,overpass_live
30.9349_29.9359,30.9355_29.9365,,85.9,30,Residential,overpass_live
30.9342_29.9371,30.9285_29.9301,,1016.2,30,Residential,overpass_live
30.9339_29.9367,30.9346_29.9356,,129,30,Residential,overpass_live
30.9331_29.936,30.9338_29.935,,118.7,30,Residential,overpass_live
30.9326_29.9354,30.9328_29.935,,55.5,30,Residential,overpass_live
30.9378_29.9216,30.9345_29.9226,,516,30,Residential,overpass_live
30.9336_29.937,30.9338_29.9373,,37.3,30,Residential,overpass_live
30.9236_29.937,30.9238_29.9368,,18.3,30,Residential,overpass_live
30.9347_29.9219,30.9347_29.9221,,15.8,30,Residential,overpass_live
31.0917_30.0018,31.0919_30.0031,,115.4,30,Residential,overpass_live
31.0907_30.0003,31.0902_30.0004,,60.7,30,Residential,overpass_live
31.0909_30.0014,31.0912_30.0014,,37.9,30,Residential,overpass_live
31.0862_30.0047,31.0858_30.0048,,42.7,30,Residential,overpass_live
31.0862_30.005,31.0858_30.0051,,42.9,30,Residential,overpass_live
31.0869_30.0049,31.0862_30.0051,,72,30,Residential,overpass_live
31.0864_30.0041,31.0865_30.005,,79.1,30,Residential,overpass_live
31.0867_30.0041,31.086_30.0042,,74.5,30,Residential,overpass_live
31.0842_29.9941,31.0837_29.9943,,47,30,Residential,overpass_live
31.0842_29.9944,31.0839_29.9933,,105.7,30,Residential,overpass_live
31.0849_29.9944,31.0842_29.9945,,72.2,30,Residential,overpass_live
31.0845_29.9945,31.085_29.9967,,207.2,30,Residential,overpass_live
31.0908_30.0005,31.091_30.0021,,141.3,30,Residential,overpass_live
31.0912_29.9989,31.0908_29.9991,,49.5,30,Residential,overpass_live
31.0903_29.9985,31.0905_29.9988,,34.2,30,Residential,overpass_live
31.0907_29.9983,31.0909_29.9987,,32.9,30,Residential,overpass_live
31.0911_29.9982,31.085_30.0006,,719.9,30,Residential,overpass_live
31.1915_29.918,31.1915_29.9182,,22.5,30,Residential,overpass_live
31.1928_29.9177,31.1931_29.9175,,36.7,30,Residential,overpass_live
31.1935_29.9178,31.1937_29.9183,,57.2,30,Residential,overpass_live
31.1948_29.9161,31.1945_29.9163,,37.1,30,Residential,overpass_live
31.194_29.9181,31.1943_29.9187,,57.8,30,Residential,overpass_live
31.085_30.0049,31.0849_30.0045,,32.8,30,Residential,overpass_live
31.0767_29.9948,31.0737_29.9958,,349.4,30,Residential,overpass_live
31.0768_29.9949,31.0737_29.9959,,353,30,Residential,overpass_live
31.0903_29.9996,31.0901_29.9997,,28.2,30,Residential,overpass_live
31.0902_29.9992,31.0901_29.9999,,81.9,30,Residential,overpass_live
31.0868_30.0062,31.0871_30.0061,,34.9,30,Residential,overpass_live
31.0877_30.0034,31.0881_30.0054,,185.7,30,Residential,overpass_live
31.086_30.0041,31.086_30.0042,,14.9,30,Residential,overpass_live
31.0842_29.9945,31.0843_29.9947,,16.2,30,Residential,overpass_live
