system:index,mean,.geo
1712,2.7122980936689216,"{""type"":""Polygon"",""coordinates"":[[[30.109999999999992,31.309999999999967],[30.120000000000005,31.309999999999967],[30.119999999999997,31.31999999999997],[30.109999999999992,31.31999999999997],[30.109999999999992,31.309999999999967]]]}"
1713,2.710336279265488,"{""type"":""Polygon"",""coordinates"":[[[30.109999999999992,31.31999999999997],[30.119999999999997,31.31999999999997],[30.119999999999997,31.329999999999973],[30.109999999999992,31.329999999999966],[30.109999999999992,31.31999999999997]]]}"
1714,2.242655561883238,"{""type"":""Polygon"",""coordinates"":[[[30.109999999999992,31.329999999999966],[30.119999999999997,31.329999999999966],[30.120000000000005,31.339999999999964],[30.109999999999992,31.339999999999964],[30.109999999999992,31.329999999999966]]]}"
1715,1.6919565182900713,"{""type"":""Polygon"",""coordinates"":[[[30.109999999999992,31.339999999999964],[30.120000000000005,31.339999999999964],[30.119999999999997,31.34999999999997],[30.109999999999992,31.34999999999997],[30.109999999999992,31.339999999999964]]]}"
1716,1.2733471519962145,"{""type"":""Polygon"",""coordinates"":[[[30.109999999999992,31.34999999999997],[30.119999999999997,31.34999999999997],[30.119999999999997,31.35999999999997],[30.109999999999992,31.35999999999997],[30.109999999999992,31.34999999999997]]]}"
1717,1.021985605902226,"{""type"":""Polygon"",""coordinates"":[[[30.109999999999992,31.35999999999997],[30.119999999999997,31.35999999999997],[30.120000000000005,31.36999999999997],[30.109999999999992,31.36999999999997],[30.109999999999992,31.35999999999997]]]}"
1718,0.9040374488487274,"{""type"":""Polygon"",""coordinates"":[[[30.109999999999992,31.36999999999997],[30.120000000000005,31.36999999999997],[30.120000000000005,31.37999999999997],[30.109999999999992,31.37999999999997],[30.109999999999992,31.36999999999997]]]}"
1719,0.8301516391714162,"{""type"":""Polygon"",""coordinates"":[[[30.109999999999992,31.37999999999997],[30.120000000000005,31.37999999999997],[30.120000000000005,31.38999999999997],[30.109999999999992,31.38999999999997],[30.109999999999992,31.37999999999997]]]}"
1720,0.7373899814639638,"{""type"":""Polygon"",""coordinates"":[[[30.109999999999992,31.38999999999997],[30.120000000000005,31.38999999999997],[30.119999999999997,31.399999999999974],[30.109999999999992,31.399999999999974],[30.109999999999992,31.38999999999997]]]}"
1721,0.6996484283035848,"{""type"":""Polygon"",""coordinates"":[[[30.109999999999992,31.399999999999974],[30.119999999999997,31.399999999999974],[30.120000000000005,31.40999999999996],[30.109999999999992,31.40999999999996],[30.109999999999992,31.399999999999974]]]}"
1722,4.157587222447471,"{""type"":""Polygon"",""coordinates"":[[[30.120000000000005,30.999999999999968],[30.130000000000003,30.999999999999968],[30.130000000000003,31.009999999999973],[30.120000000000005,31.009999999999973],[30.120000000000005,30.999999999999968]]]}"
1723,3.072054316804829,"{""type"":""Polygon"",""coordinates"":[[[30.120000000000005,31.009999999999973],[30.130000000000003,31.009999999999973],[30.130000000000003,31.01999999999997],[30.119999999999997,31.01999999999997],[30.120000000000005,31.009999999999973]]]}"
1724,2.777412921,"{""type"":""Polygon"",""coordinates"":[[[30.119999999999997,31.01999999999997],[30.130000000000003,31.01999999999997],[30.129999999999995,31.029999999999973],[30.120000000000005,31.029999999999973],[30.119999999999997,31.01999999999997]]]}"
1725,3.216605225789178,"{""type"":""Polygon"",""coordinates"":[[[30.120000000000005,31.029999999999973],[30.129999999999995,31.029999999999973],[30.130000000000003,31.039999999999964],[30.119999999999997,31.039999999999964],[30.120000000000005,31.029999999999973]]]}"
1726,4.2277553528901235,"{""type"":""Polygon"",""coordinates"":[[[30.119999999999997,31.039999999999964],[30.130000000000003,31.039999999999964],[30.130000000000003,31.049999999999972],[30.119999999999997,31.049999999999972],[30.119999999999997,31.039999999999964]]]}"
1727,3.216959456571145,"{""type"":""Polygon"",""coordinates"":[[[30.119999999999997,31.049999999999972],[30.130000000000003,31.049999999999972],[30.130000000000003,31.05999999999997],[30.119999999999997,31.059999999999963],[30.119999999999997,31.049999999999972]]]}"
1728,4.286283327866809,"{""type"":""Polygon"",""coordinates"":[[[30.119999999999997,31.059999999999963],[30.130000000000003,31.05999999999997],[30.129999999999995,31.069999999999975],[30.120000000000005,31.06999999999997],[30.119999999999997,31.059999999999963]]]}"
1729,2.8942894531316496,"{""type"":""Polygon"",""coordinates"":[[[30.120000000000005,31.06999999999997],[30.129999999999995,31.069999999999975],[30.130000000000003,31.079999999999973],[30.119999999999997,31.079999999999963],[30.120000000000005,31.06999999999997]]]}"
1730,3.701533312,"{""type"":""Polygon"",""coordinates"":[[[30.119999999999997,31.079999999999963],[30.130000000000003,31.079999999999973],[30.129999999999995,31.089999999999968],[30.119999999999997,31.089999999999968],[30.119999999999997,31.079999999999963]]]}"
1731,3.727073375005572,"{""type"":""Polygon"",""coordinates"":[[[30.119999999999997,31.089999999999968],[30.129999999999995,31.089999999999968],[30.129999999999995,31.099999999999966],[30.119999999999997,31.099999999999966],[30.119999999999997,31.089999999999968]]]}"
1732,7.4004047797334565,"{""type"":""Polygon"",""coordinates"":[[[30.119999999999997,31.099999999999966],[30.129999999999995,31.099999999999966],[30.130000000000003,31.109999999999975],[30.119999999999997,31.109999999999975],[30.119999999999997,31.099999999999966]]]}"
1733,13.340620345948524,"{""type"":""Polygon"",""coordinates"":[[[30.119999999999997,31.109999999999967],[30.130000000000003,31.109999999999967],[30.129999999999995,31.119999999999973],[30.119999999999997,31.119999999999973],[30.119999999999997,31.109999999999967]]]}"
1734,39.09697327095776,"{""type"":""Polygon"",""coordinates"":[[[30.119999999999997,31.119999999999973],[30.129999999999995,31.119999999999973],[30.129999999999995,31.12999999999997],[30.119999999999997,31.12999999999997],[30.119999999999997,31.119999999999973]]]}"
1735,51.96908874994974,"{""type"":""Polygon"",""coordinates"":[[[30.120000000000005,31.129999999999967],[30.129999999999995,31.129999999999967],[30.129999999999995,31.139999999999972],[30.120000000000005,31.139999999999972],[30.120000000000005,31.129999999999967]]]}"
1736,44.44129075382396,"{""type"":""Polygon"",""coordinates"":[[[30.120000000000005,31.139999999999972],[30.129999999999995,31.139999999999972],[30.129999999999995,31.14999999999997],[30.119999999999997,31.149999999999963],[30.120000000000005,31.139999999999972]]]}"
1737,32.523611502488706,"{""type"":""Polygon"",""coordinates"":[[[30.119999999999997,31.14999999999996],[30.129999999999995,31.149999999999963],[30.130000000000003,31.15999999999997],[30.120000000000005,31.15999999999997],[30.119999999999997,31.14999999999996]]]}"
1738,12.809185957946415,"{""type"":""Polygon"",""coordinates"":[[[30.120000000000005,31.15999999999997],[30.130000000000003,31.15999999999997],[30.129999999999995,31.16999999999997],[30.119999999999997,31.16999999999997],[30.120000000000005,31.15999999999997]]]}"
1739,5.887104875600876,"{""type"":""Polygon"",""coordinates"":[[[30.119999999999997,31.16999999999997],[30.129999999999995,31.16999999999997],[30.129999999999995,31.179999999999968],[30.119999999999997,31.179999999999968],[30.119999999999997,31.16999999999997]]]}"
1740,4.966253388306455,"{""type"":""Polygon"",""coordinates"":[[[30.119999999999997,31.179999999999968],[30.129999999999995,31.179999999999968],[30.130000000000003,31.18999999999997],[30.120000000000005,31.18999999999997],[30.119999999999997,31.179999999999968]]]}"
1741,4.352021566938542,"{""type"":""Polygon"",""coordinates"":[[[30.120000000000005,31.18999999999997],[30.130000000000003,31.18999999999997],[30.129999999999995,31.199999999999974],[30.120000000000005,31.199999999999974],[30.120000000000005,31.18999999999997]]]}"
1742,5.842381263666463,"{""type"":""Polygon"",""coordinates"":[[[30.120000000000005,31.199999999999967],[30.129999999999995,31.199999999999967],[30.130000000000003,31.209999999999965],[30.120000000000005,31.209999999999965],[30.120000000000005,31.199999999999967]]]}"
1743,5.126258614,"{""type"":""Polygon"",""coordinates"":[[[30.120000000000005,31.209999999999965],[30.130000000000003,31.209999999999965],[30.129999999999995,31.219999999999974],[30.119999999999997,31.219999999999974],[30.120000000000005,31.209999999999965]]]}"
1744,4.762392196579585,"{""type"":""Polygon"",""coordinates"":[[[30.119999999999997,31.219999999999967],[30.129999999999995,31.219999999999967],[30.130000000000003,31.22999999999998],[30.120000000000005,31.22999999999998],[30.119999999999997,31.219999999999967]]]}"
1745,3.4670674952009777,"{""type"":""Polygon"",""coordinates"":[[[30.120000000000005,31.22999999999998],[30.130000000000003,31.22999999999998],[30.129999999999995,31.23999999999997],[30.120000000000005,31.239999999999977],[30.120000000000005,31.22999999999998]]]}"
1746,2.7830329073590074,"{""type"":""Polygon"",""coordinates"":[[[30.120000000000005,31.239999999999966],[30.129999999999995,31.239999999999966],[30.130000000000003,31.24999999999997],[30.119999999999997,31.24999999999997],[30.120000000000005,31.239999999999966]]]}"
1747,3.303918588189784,"{""type"":""Polygon"",""coordinates"":[[[30.119999999999997,31.24999999999997],[30.130000000000003,31.24999999999997],[30.129999999999995,31.25999999999997],[30.119999999999997,31.25999999999997],[30.119999999999997,31.24999999999997]]]}"
1748,7.149188562388653,"{""type"":""Polygon"",""coordinates"":[[[30.119999999999997,31.25999999999997],[30.129999999999995,31.25999999999997],[30.130000000000003,31.26999999999997],[30.119999999999997,31.26999999999997],[30.119999999999997,31.25999999999997]]]}"
1749,5.625542966335538,"{""type"":""Polygon"",""coordinates"":[[[30.119999999999997,31.26999999999997],[30.130000000000003,31.26999999999997],[30.129999999999995,31.27999999999997],[30.119999999999997,31.27999999999997],[30.119999999999997,31.26999999999997]]]}"
1750,2.565639639354527,"{""type"":""Polygon"",""coordinates"":[[[30.119999999999997,31.27999999999997],[30.129999999999995,31.27999999999997],[30.130000000000003,31.289999999999967],[30.120000000000005,31.289999999999967],[30.119999999999997,31.27999999999997]]]}"
1751,2.2688459778058556,"{""type"":""Polygon"",""coordinates"":[[[30.120000000000005,31.289999999999967],[30.130000000000003,31.289999999999967],[30.130000000000003,31.29999999999997],[30.119999999999997,31.29999999999997],[30.120000000000005,31.289999999999967]]]}"
1752,2.246641572133864,"{""type"":""Polygon"",""coordinates"":[[[30.119999999999997,31.29999999999997],[30.130000000000003,31.29999999999997],[30.130000000000003,31.309999999999974],[30.120000000000005,31.309999999999974],[30.119999999999997,31.29999999999997]]]}"
1753,2.157214072320649,"{""type"":""Polygon"",""coordinates"":[[[30.120000000000005,31.309999999999967],[30.130000000000003,31.309999999999967],[30.130000000000003,31.31999999999997],[30.119999999999997,31.31999999999997],[30.120000000000005,31.309999999999967]]]}"
1754,2.120861690287919,"{""type"":""Polygon"",""coordinates"":[[[30.119999999999997,31.31999999999997],[30.130000000000003,31.31999999999997],[30.129999999999995,31.329999999999966],[30.119999999999997,31.329999999999973],[30.119999999999997,31.31999999999997]]]}"
1755,1.7562988534593356,"{""type"":""Polygon"",""coordinates"":[[[30.119999999999997,31.329999999999966],[30.130000000000003,31.329999999999966],[30.129999999999995,31.339999999999964],[30.120000000000005,31.339999999999964],[30.119999999999997,31.329999999999966]]]}"
1756,1.4681116368028726,"{""type"":""Polygon"",""coordinates"":[[[30.120000000000005,31.339999999999964],[30.129999999999995,31.339999999999964],[30.130000000000003,31.34999999999997],[30.119999999999997,31.34999999999997],[30.120000000000005,31.339999999999964]]]}"
1757,1.325194947025683,"{""type"":""Polygon"",""coordinates"":[[[30.119999999999997,31.34999999999997],[30.130000000000003,31.34999999999997],[30.129999999999995,31.359999999999964],[30.119999999999997,31.35999999999997],[30.119999999999997,31.34999999999997]]]}"
1758,0.9759656085854485,"{""type"":""Polygon"",""coordinates"":[[[30.119999999999997,31.35999999999997],[30.129999999999995,31.359999999999964],[30.130000000000003,31.36999999999997],[30.120000000000005,31.36999999999997],[30.119999999999997,31.35999999999997]]]}"
1759,0.85806436,"{""type"":""Polygon"",""coordinates"":[[[30.120000000000005,31.36999999999997],[30.130000000000003,31.36999999999997],[30.129999999999995,31.37999999999997],[30.120000000000005,31.37999999999997],[30.120000000000005,31.36999999999997]]]}"
1760,0.7947338950331728,"{""type"":""Polygon"",""coordinates"":[[[30.120000000000005,31.37999999999997],[30.129999999999995,31.37999999999997],[30.130000000000003,31.38999999999997],[30.120000000000005,31.38999999999997],[30.120000000000005,31.37999999999997]]]}"
1761,0.7203466680178361,"{""type"":""Polygon"",""coordinates"":[[[30.120000000000005,31.38999999999997],[30.130000000000003,31.38999999999997],[30.129999999999995,31.399999999999974],[30.119999999999997,31.399999999999974],[30.120000000000005,31.38999999999997]]]}"
1762,0.684447539,"{""type"":""Polygon"",""coordinates"":[[[30.119999999999997,31.399999999999974],[30.129999999999995,31.399999999999974],[30.129999999999995,31.40999999999996],[30.120000000000005,31.40999999999996],[30.119999999999997,31.399999999999974]]]}"
1763,2.648968561893409,"{""type"":""Polygon"",""coordinates"":[[[30.129999999999995,30.999999999999975],[30.139999999999997,30.999999999999968],[30.13999999999999,31.009999999999973],[30.129999999999995,31.00999999999998],[30.129999999999995,30.999999999999975]]]}"
1764,2.957892258899122,"{""type"":""Polygon"",""coordinates"":[[[30.129999999999995,31.00999999999998],[30.13999999999999,31.009999999999973],[30.139999999999997,31.01999999999997],[30.129999999999995,31.01999999999997],[30.129999999999995,31.00999999999998]]]}"
1765,2.9676806851278377,"{""type"":""Polygon"",""coordinates"":[[[30.129999999999995,31.01999999999997],[30.13999999999999,31.01999999999997],[30.139999999999997,31.029999999999973],[30.129999999999995,31.029999999999973],[30.129999999999995,31.01999999999997]]]}"
1766,5.263788274194621,"{""type"":""Polygon"",""coordinates"":[[[30.129999999999995,31.029999999999973],[30.139999999999997,31.029999999999973],[30.13999999999999,31.039999999999964],[30.129999999999995,31.039999999999964],[30.129999999999995,31.029999999999973]]]}"
1767,4.721576268202901,"{""type"":""Polygon"",""coordinates"":[[[30.129999999999995,31.039999999999964],[30.13999999999999,31.039999999999964],[30.139999999999997,31.049999999999972],[30.129999999999995,31.049999999999976],[30.129999999999995,31.039999999999964]]]}"
1768,2.3965708856159456,"{""type"":""Polygon"",""coordinates"":[[[30.129999999999995,31.049999999999976],[30.139999999999997,31.049999999999972],[30.13999999999999,31.059999999999963],[30.129999999999995,31.05999999999997],[30.129999999999995,31.049999999999976]]]}"
1769,3.8924301733612547,"{""type"":""Polygon"",""coordinates"":[[[30.129999999999995,31.05999999999997],[30.13999999999999,31.059999999999963],[30.13999999999999,31.069999999999975],[30.129999999999995,31.069999999999975],[30.129999999999995,31.05999999999997]]]}"
1770,3.5384309790196715,"{""type"":""Polygon"",""coordinates"":[[[30.129999999999995,31.069999999999975],[30.13999999999999,31.069999999999975],[30.13999999999999,31.07999999999997],[30.129999999999995,31.079999999999973],[30.129999999999995,31.069999999999975]]]}"
